<10, 12><4, 1>
<9, 13><4, 1>
<16, 10><4, 1>
<16, 11><4, 1>
<16, 12><4, 1>
<17, 12><4, 1>
<16, 13><4, 1>
<23, 10><4, 1>
<23, 11><4, 1>
<23, 12><4, 1>
<24, 12><4, 1>
<23, 13><4, 1>
<2, 14><4, 1>
<2, 15><4, 1>
<2, 16><4, 1>
<3, 16><4, 1>
<2, 17><4, 1>
<9, 14><4, 1>
<9, 15><4, 1>
<9, 16><4, 1>
<10, 16><4, 1>
<9, 17><4, 1>
<16, 14><4, 1>
<16, 15><4, 1>
<16, 16><4, 1>
<17, 16><4, 1>
<16, 17><4, 1>
<23, 14><4, 1>
<23, 15><4, 1>
<23, 16><4, 1>
<24, 16><4, 1>
<23, 17><4, 1>
<40, 7><4, 1>
<49, 8><4, 1>
<40, 8><4, 1>
<41, 8><4, 1>
<40, 9><4, 1>
<49, 10><4, 1>
<40, 10><4, 1>
<41, 10><4, 1>
<40, 11><4, 1>
<40, 7><5, 2>
<49, 8><5, 2>
<40, 8><5, 2>
<41, 8><5, 2>
<40, 9><5, 2>
<49, 10><5, 2>
<40, 10><5, 2>
<41, 10><5, 2>
<40, 11><5, 2>
<9, 6><5, 2>
<9, 7><5, 2>
<9, 8><5, 2>
<10, 8><5, 2>
<9, 9><5, 2>
<16, 6><5, 2>
<16, 7><5, 2>
<16, 8><5, 2>
<17, 8><5, 2>
<16, 9><5, 2>
<23, 6><5, 2>
<23, 7><5, 2>
<23, 8><5, 2>
<24, 8><5, 2>
<23, 9><5, 2>
<2, 10><5, 2>
<2, 11><5, 2>
<2, 12><5, 2>
<3, 12><5, 2>
<2, 13><5, 2>
<9, 10><5, 2>
<9, 11><5, 2>
<9, 12><5, 2>
<10, 12><5, 2>
<9, 13><5, 2>
<16, 10><5, 2>
<16, 11><5, 2>
<16, 12><5, 2>
<17, 12><5, 2>
<16, 13><5, 2>
<23, 10><5, 2>
<23, 11><5, 2>
<23, 12><5, 2>
<24, 12><5, 2>
<23, 13><5, 2>
<2, 14><5, 2>
<2, 15><5, 2>
<2, 16><5, 2>
<3, 16><5, 2>
<2, 17><5, 2>
<9, 14><5, 2>
<9, 15><5, 2>
<9, 16><5, 2>
<10, 16><5, 2>
<9, 17><5, 2>
<16, 14><5, 2>
<16, 15><5, 2>
<16, 16><5, 2>
<17, 16><5, 2>
<16, 17><5, 2>
<23, 14><5, 2>
<23, 15><5, 2>
<23, 16><5, 2>
<24, 16><5, 2>
<23, 17><5, 2>
<40, 7><5, 2>
<49, 8><5, 2>
<40, 8><5, 2>
<41, 8><5, 2>
<40, 9><5, 2>
<49, 10><5, 2>
<40, 10><5, 2>
<41, 10><5, 2>
<40, 11><5, 2>
<40, 7><6, 2>
<49, 8><6, 2>
<40, 8><6, 2>
<41, 8><6, 2>
<40, 9><6, 2>
<49, 10><6, 2>
<40, 10><6, 2>
<41, 10><6, 2>
<40, 11><6, 2>
<9, 6><6, 2>
<9, 7><6, 2>
<9, 8><6, 2>
<10, 8><6, 2>
<9, 9><6, 2>
<16, 6><6, 2>
<16, 7><6, 2>
<16, 8><6, 2>
<17, 8><6, 2>
<16, 9><6, 2>
<23, 6><6, 2>
<23, 7><6, 2>
<23, 8><6, 2>
<24, 8><6, 2>
<23, 9><6, 2>
<2, 10><6, 2>
<2, 11><6, 2>
<2, 12><6, 2>
<3, 12><6, 2>
<2, 13><6, 2>
<9, 10><6, 2>
<9, 11><6, 2>
<9, 12><6, 2>
<10, 12><6, 2>
<9, 13><6, 2>
<16, 10><6, 2>
<16, 11><6, 2>
<16, 12><6, 2>
<17, 12><6, 2>
<16, 13><6, 2>
<23, 10><6, 2>
<23, 11><6, 2>
<23, 12><6, 2>
<24, 12><6, 2>
<23, 13><6, 2>
<2, 14><6, 2>
<2, 15><6, 2>
<2, 16><6, 2>
<3, 16><6, 2>
<2, 17><6, 2>
<9, 14><6, 2>
<9, 15><6, 2>
<9, 16><6, 2>
<10, 16><6, 2>
<9, 17><6, 2>
<16, 14><6, 2>
<16, 15><6, 2>
<16, 16><6, 2>
<17, 16><6, 2>
<16, 17><6, 2>
<23, 14><6, 2>
<23, 15><6, 2>
<23, 16><6, 2>
<24, 16><6, 2>
<23, 17><6, 2>
<40, 7><6, 2>
<49, 8><6, 2>
<40, 8><6, 2>
<41, 8><6, 2>
<40, 9><6, 2>
<49, 10><6, 2>
<40, 10><6, 2>
<41, 10><6, 2>
<40, 11><6, 2>
<40, 7><7, 2>
<49, 8><7, 2>
<40, 8><7, 2>
<41, 8><7, 2>
<40, 9><7, 2>
<49, 10><7, 2>
<40, 10><7, 2>
<41, 10><7, 2>
<40, 11><7, 2>
<9, 6><7, 2>
<9, 7><7, 2>
<9, 8><7, 2>
<10, 8><7, 2>
<9, 9><7, 2>
<16, 6><7, 2>
<16, 7><7, 2>
<16, 8><7, 2>
<17, 8><7, 2>
<16, 9><7, 2>
<23, 6><7, 2>
<23, 7><7, 2>
<23, 8><7, 2>
<24, 8><7, 2>
<23, 9><7, 2>
<2, 10><7, 2>
<2, 11><7, 2>
<2, 12><7, 2>
<3, 12><7, 2>
<2, 13><7, 2>
<9, 10><7, 2>
<9, 11><7, 2>
<9, 12><7, 2>
<10, 12><7, 2>
<9, 13><7, 2>
<16, 10><7, 2>
<16, 11><7, 2>
<16, 12><7, 2>
<17, 12><7, 2>
<16, 13><7, 2>
<23, 10><7, 2>
<23, 11><7, 2>
<23, 12><7, 2>
<24, 12><7, 2>
<23, 13><7, 2>
<2, 14><7, 2>
<2, 15><7, 2>
<2, 16><7, 2>
<3, 16><7, 2>
<2, 17><7, 2>
<9, 14><7, 2>
<9, 15><7, 2>
<9, 16><7, 2>
<10, 16><7, 2>
<9, 17><7, 2>
<16, 14><7, 2>
<16, 15><7, 2>
<16, 16><7, 2>
<17, 16><7, 2>
<16, 17><7, 2>
<23, 14><7, 2>
<23, 15><7, 2>
<23, 16><7, 2>
<24, 16><7, 2>
<23, 17><7, 2>
<40, 7><7, 2>
<49, 8><7, 2>
<40, 8><7, 2>
<41, 8><7, 2>
<40, 9><7, 2>
<49, 10><7, 2>
<40, 10><7, 2>
<41, 10><7, 2>
<40, 11><7, 2>
<40, 7><8, 2>
<49, 8><8, 2>
<40, 8><8, 2>
<41, 8><8, 2>
<40, 9><8, 2>
<49, 10><8, 2>
<40, 10><8, 2>
<41, 10><8, 2>
<40, 11><8, 2>
<9, 6><8, 2>
<9, 7><8, 2>
<9, 8><8, 2>
<10, 8><8, 2>
<9, 9><8, 2>
<16, 6><8, 2>
<16, 7><8, 2>
<16, 8><8, 2>
<17, 8><8, 2>
<16, 9><8, 2>
<23, 6><8, 2>
<23, 7><8, 2>
<23, 8><8, 2>
<24, 8><8, 2>
<23, 9><8, 2>
<2, 10><8, 2>
<2, 11><8, 2>
<2, 12><8, 2>
<3, 12><8, 2>
<2, 13><8, 2>
<9, 10><8, 2>
<9, 11><8, 2>
<9, 12><8, 2>
<10, 12><8, 2>
<9, 13><8, 2>
<16, 10><8, 2>
<16, 11><8, 2>
<16, 12><8, 2>
<17, 12><8, 2>
<16, 13><8, 2>
<23, 10><8, 2>
<23, 11><8, 2>
<23, 12><8, 2>
<24, 12><8, 2>
<23, 13><8, 2>
<2, 14><8, 2>
<2, 15><8, 2>
<2, 16><8, 2>
<3, 16><8, 2>
<2, 17><8, 2>
<9, 14><8, 2>
<9, 15><8, 2>
<9, 16><8, 2>
<10, 16><8, 2>
<9, 17><8, 2>
<16, 14><8, 2>
<16, 15><8, 2>
<16, 16><8, 2>
<17, 16><8, 2>
<16, 17><8, 2>
<23, 14><8, 2>
<23, 15><8, 2>
<23, 16><8, 2>
<24, 16><8, 2>
<23, 17><8, 2>
<40, 7><8, 2>
<49, 8><8, 2>
<40, 8><8, 2>
<41, 8><8, 2>
<40, 9><8, 2>
<49, 10><8, 2>
<40, 10><8, 2>
<41, 10><8, 2>
<40, 11><8, 2>
<40, 7><9, 2>
<49, 8><9, 2>
<40, 8><9, 2>
<41, 8><9, 2>
<40, 9><9, 2>
<49, 10><9, 2>
<40, 10><9, 2>
<41, 10><9, 2>
<40, 11><9, 2>
<9, 6><9, 2>
<9, 7><9, 2>
<9, 8><9, 2>
<10, 8><9, 2>
<9, 9><9, 2>
<16, 6><9, 2>
<16, 7><9, 2>
<16, 8><9, 2>
<17, 8><9, 2>
<16, 9><9, 2>
<23, 6><9, 2>
<23, 7><9, 2>
<23, 8><9, 2>
<24, 8><9, 2>
<23, 9><9, 2>
<2, 10><9, 2>
<2, 11><9, 2>
<2, 12><9, 2>
<3, 12><9, 2>
<2, 13><9, 2>
<9, 10><9, 2>
<9, 11><9, 2>
<9, 12><9, 2>
<10, 12><9, 2>
<9, 13><9, 2>
<16, 10><9, 2>
<16, 11><9, 2>
<16, 12><9, 2>
<17, 12><9, 2>
<16, 13><9, 2>
<23, 10><9, 2>
<23, 11><9, 2>
<23, 12><9, 2>
<24, 12><9, 2>
<23, 13><9, 2>
<2, 14><9, 2>
<2, 15><9, 2>
<2, 16><9, 2>
<3, 16><9, 2>
<2, 17><9, 2>
<9, 14><9, 2>
<9, 15><9, 2>
<9, 16><9, 2>
<10, 16><9, 2>
<9, 17><9, 2>
<16, 14><9, 2>
<16, 15><9, 2>
<16, 16><9, 2>
<17, 16><9, 2>
<16, 17><9, 2>
<23, 14><9, 2>
<23, 15><9, 2>
<23, 16><9, 2>
<24, 16><9, 2>
<23, 17><9, 2>
<40, 7><9, 2>
<49, 8><9, 2>
<40, 8><9, 2>
<41, 8><9, 2>
<40, 9><9, 2>
<49, 10><9, 2>
<40, 10><9, 2>
<41, 10><9, 2>
<40, 11><9, 2>
<40, 7><9, 3>
<49, 8><9, 3>
<40, 8><9, 3>
<41, 8><9, 3>
<40, 9><9, 3>
<49, 10><9, 3>
<40, 10><9, 3>
<41, 10><9, 3>
<40, 11><9, 3>
<9, 6><9, 3>
<9, 7><9, 3>
<9, 8><9, 3>
<10, 8><9, 3>
<9, 9><9, 3>
<16, 6><9, 3>
<16, 7><9, 3>
<16, 8><9, 3>
<17, 8><9, 3>
<16, 9><9, 3>
<23, 6><9, 3>
<23, 7><9, 3>
<23, 8><9, 3>
<24, 8><9, 3>
<23, 9><9, 3>
<2, 10><9, 3>
<2, 11><9, 3>
<2, 12><9, 3>
<3, 12><9, 3>
<2, 13><9, 3>
<9, 10><9, 3>
<9, 11><9, 3>
<9, 12><9, 3>
<10, 12><9, 3>
<9, 13><9, 3>
<16, 10><9, 3>
<16, 11><9, 3>
<16, 12><9, 3>
<17, 12><9, 3>
<16, 13><9, 3>
<23, 10><9, 3>
<23, 11><9, 3>
<23, 12><9, 3>
<24, 12><9, 3>
<23, 13><9, 3>
<2, 14><9, 3>
<2, 15><9, 3>
<2, 16><9, 3>
<3, 16><9, 3>
<2, 17><9, 3>
<9, 14><9, 3>
<9, 15><9, 3>
<9, 16><9, 3>
<10, 16><9, 3>
<9, 17><9, 3>
<16, 14><9, 3>
<16, 15><9, 3>
<16, 16><9, 3>
<17, 16><9, 3>
<16, 17><9, 3>
<23, 14><9, 3>
<23, 15><9, 3>
<23, 16><9, 3>
<24, 16><9, 3>
<23, 17><9, 3>
<40, 7><9, 3>
<49, 8><9, 3>
<40, 8><9, 3>
<41, 8><9, 3>
<40, 9><9, 3>
<49, 10><9, 3>
<40, 10><9, 3>
<41, 10><9, 3>
<40, 11><9, 3>
<40, 7><10, 3>
<49, 8><10, 3>
<40, 8><10, 3>
<41, 8><10, 3>
<40, 9><10, 3>
<49, 10><10, 3>
<40, 10><10, 3>
<41, 10><10, 3>
<40, 11><10, 3>
<9, 6><10, 3>
<9, 7><10, 3>
<9, 8><10, 3>
<10, 8><10, 3>
<9, 9><10, 3>
<16, 6><10, 3>
<16, 7><10, 3>
<16, 8><10, 3>
<17, 8><10, 3>
<16, 9><10, 3>
<23, 6><10, 3>
<23, 7><10, 3>
<23, 8><10, 3>
<24, 8><10, 3>
<23, 9><10, 3>
<2, 10><10, 3>
<2, 11><10, 3>
<2, 12><10, 3>
<3, 12><10, 3>
<2, 13><10, 3>
<9, 10><10, 3>
<9, 11><10, 3>
<9, 12><10, 3>
<10, 12><10, 3>
<9, 13><10, 3>
<16, 10><10, 3>
<16, 11><10, 3>
<16, 12><10, 3>
<17, 12><10, 3>
<16, 13><10, 3>
<23, 10><10, 3>
<23, 11><10, 3>
<23, 12><10, 3>
<24, 12><10, 3>
<23, 13><10, 3>
<2, 14><10, 3>
<2, 15><10, 3>
<2, 16><10, 3>
<3, 16><10, 3>
<2, 17><10, 3>
<9, 14><10, 3>
<9, 15><10, 3>
<9, 16><10, 3>
<10, 16><10, 3>
<9, 17><10, 3>
<16, 14><10, 3>
<16, 15><10, 3>
<16, 16><10, 3>
<17, 16><10, 3>
<16, 17><10, 3>
<23, 14><10, 3>
<23, 15><10, 3>
<23, 16><10, 3>
<24, 16><10, 3>
<23, 17><10, 3>
<40, 7><10, 3>
<49, 8><10, 3>
<40, 8><10, 3>
<41, 8><10, 3>
<40, 9><10, 3>
<49, 10><10, 3>
<40, 10><10, 3>
<41, 10><10, 3>
<40, 11><10, 3>
<40, 7><11, 3>
<49, 8><11, 3>
<40, 8><11, 3>
<41, 8><11, 3>
<40, 9><11, 3>
<49, 10><11, 3>
<40, 10><11, 3>
<41, 10><11, 3>
<40, 11><11, 3>
<9, 6><11, 3>
<9, 7><11, 3>
<9, 8><11, 3>
<10, 8><11, 3>
<9, 9><11, 3>
<16, 6><11, 3>
<16, 7><11, 3>
<16, 8><11, 3>
<17, 8><11, 3>
<16, 9><11, 3>
<23, 6><11, 3>
<23, 7><11, 3>
<23, 8><11, 3>
<24, 8><11, 3>
<23, 9><11, 3>
<2, 10><11, 3>
<2, 11><11, 3>
<2, 12><11, 3>
<3, 12><11, 3>
<2, 13><11, 3>
<9, 10><11, 3>
<9, 11><11, 3>
<9, 12><11, 3>
<10, 12><11, 3>
<9, 13><11, 3>
<16, 10><11, 3>
<16, 11><11, 3>
<16, 12><11, 3>
<17, 12><11, 3>
<16, 13><11, 3>
<23, 10><11, 3>
<23, 11><11, 3>
<23, 12><11, 3>
<24, 12><11, 3>
<23, 13><11, 3>
<2, 14><11, 3>
<2, 15><11, 3>
<2, 16><11, 3>
<3, 16><11, 3>
<2, 17><11, 3>
<9, 14><11, 3>
<9, 15><11, 3>
<9, 16><11, 3>
<10, 16><11, 3>
<9, 17><11, 3>
<16, 14><11, 3>
<16, 15><11, 3>
<16, 16><11, 3>
<17, 16><11, 3>
<16, 17><11, 3>
<23, 14><11, 3>
<23, 15><11, 3>
<23, 16><11, 3>
<24, 16><11, 3>
<23, 17><11, 3>
<40, 7><11, 3>
<49, 8><11, 3>
<40, 8><11, 3>
<41, 8><11, 3>
<40, 9><11, 3>
<49, 10><11, 3>
<40, 10><11, 3>
<41, 10><11, 3>
<40, 11><11, 3>
<40, 7><12, 3>
<49, 8><12, 3>
<40, 8><12, 3>
<41, 8><12, 3>
<40, 9><12, 3>
<49, 10><12, 3>
<40, 10><12, 3>
<41, 10><12, 3>
<40, 11><12, 3>
<9, 6><12, 3>
<9, 7><12, 3>
<9, 8><12, 3>
<10, 8><12, 3>
<9, 9><12, 3>
<16, 6><12, 3>
<16, 7><12, 3>
<16, 8><12, 3>
<17, 8><12, 3>
<16, 9><12, 3>
<23, 6><12, 3>
<23, 7><12, 3>
<23, 8><12, 3>
<24, 8><12, 3>
<23, 9><12, 3>
<2, 10><12, 3>
<2, 11><12, 3>
<2, 12><12, 3>
<3, 12><12, 3>
<2, 13><12, 3>
<9, 10><12, 3>
<9, 11><12, 3>
<9, 12><12, 3>
<10, 12><12, 3>
<9, 13><12, 3>
<16, 10><12, 3>
<16, 11><12, 3>
<16, 12><12, 3>
<17, 12><12, 3>
<16, 13><12, 3>
<23, 10><12, 3>
<23, 11><12, 3>
<23, 12><12, 3>
<24, 12><12, 3>
<23, 13><12, 3>
<2, 14><12, 3>
<2, 15><12, 3>
<2, 16><12, 3>
<3, 16><12, 3>
<2, 17><12, 3>
<9, 14><12, 3>
<9, 15><12, 3>
<9, 16><12, 3>
<10, 16><12, 3>
<9, 17><12, 3>
<16, 14><12, 3>
<16, 15><12, 3>
<16, 16><12, 3>
<17, 16><12, 3>
<16, 17><12, 3>
<23, 14><12, 3>
<23, 15><12, 3>
<23, 16><12, 3>
<24, 16><12, 3>
<23, 17><12, 3>
<40, 7><12, 3>
<49, 8><12, 3>
<40, 8><12, 3>
<41, 8><12, 3>
<40, 9><12, 3>
<49, 10><12, 3>
<40, 10><12, 3>
<41, 10><12, 3>
<40, 11><12, 3>
<40, 7><13, 3>
<49, 8><13, 3>
<40, 8><13, 3>
<41, 8><13, 3>
<40, 9><13, 3>
<49, 10><13, 3>
<40, 10><13, 3>
<41, 10><13, 3>
<40, 11><13, 3>
<9, 6><13, 3>
<9, 7><13, 3>
<9, 8><13, 3>
<10, 8><13, 3>
<9, 9><13, 3>
<16, 6><13, 3>
<16, 7><13, 3>
<16, 8><13, 3>
<17, 8><13, 3>
<16, 9><13, 3>
<23, 6><13, 3>
<23, 7><13, 3>
<23, 8><13, 3>
<24, 8><13, 3>
<23, 9><13, 3>
<2, 10><13, 3>
<2, 11><13, 3>
<2, 12><13, 3>
<3, 12><13, 3>
<2, 13><13, 3>
<9, 10><13, 3>
<9, 11><13, 3>
<9, 12><13, 3>
<10, 12><13, 3>
<9, 13><13, 3>
<16, 10><13, 3>
<16, 11><13, 3>
<16, 12><13, 3>
<17, 12><13, 3>
<16, 13><13, 3>
<23, 10><13, 3>
<23, 11><13, 3>
<23, 12><13, 3>
<24, 12><13, 3>
<23, 13><13, 3>
<2, 14><13, 3>
<2, 15><13, 3>
<2, 16><13, 3>
<3, 16><13, 3>
<2, 17><13, 3>
<9, 14><13, 3>
<9, 15><13, 3>
<9, 16><13, 3>
<10, 16><13, 3>
<9, 17><13, 3>
<16, 14><13, 3>
<16, 15><13, 3>
<16, 16><13, 3>
<17, 16><13, 3>
<16, 17><13, 3>
<23, 14><13, 3>
<23, 15><13, 3>
<23, 16><13, 3>
<24, 16><13, 3>
<23, 17><13, 3>
<40, 7><13, 3>
<49, 8><13, 3>
<40, 8><13, 3>
<41, 8><13, 3>
<40, 9><13, 3>
<49, 10><13, 3>
<40, 10><13, 3>
<41, 10><13, 3>
<40, 11><13, 3>
<40, 7><14, 4>
<49, 8><14, 4>
<40, 8><14, 4>
<41, 8><14, 4>
<40, 9><14, 4>
<49, 10><14, 4>
<40, 10><14, 4>
<41, 10><14, 4>
<40, 11><14, 4>
<9, 6><14, 4>
<9, 7><14, 4>
<9, 8><14, 4>
<10, 8><14, 4>
<9, 9><14, 4>
<16, 6><14, 4>
<16, 7><14, 4>
<16, 8><14, 4>
<17, 8><14, 4>
<16, 9><14, 4>
<23, 6><14, 4>
<23, 7><14, 4>
<23, 8><14, 4>
<24, 8><14, 4>
<23, 9><14, 4>
<2, 10><14, 4>
<2, 11><14, 4>
<2, 12><14, 4>
<3, 12><14, 4>
<2, 13><14, 4>
<9, 10><14, 4>
<9, 11><14, 4>
<9, 12><14, 4>
<10, 12><14, 4>
<9, 13><14, 4>
<16, 10><14, 4>
<16, 11><14, 4>
<16, 12><14, 4>
<17, 12><14, 4>
<16, 13><14, 4>
<23, 10><14, 4>
<23, 11><14, 4>
<23, 12><14, 4>
<24, 12><14, 4>
<23, 13><14, 4>
<2, 14><14, 4>
<2, 15><14, 4>
<2, 16><14, 4>
<3, 16><14, 4>
<2, 17><14, 4>
<9, 14><14, 4>
<9, 15><14, 4>
<9, 16><14, 4>
<10, 16><14, 4>
<9, 17><14, 4>
<16, 14><14, 4>
<16, 15><14, 4>
<16, 16><14, 4>
<17, 16><14, 4>
<16, 17><14, 4>
<23, 14><14, 4>
<23, 15><14, 4>
<23, 16><14, 4>
<24, 16><14, 4>
<23, 17><14, 4>
<40, 7><14, 4>
<49, 8><14, 4>
<40, 8><14, 4>
<41, 8><14, 4>
<40, 9><14, 4>
<49, 10><14, 4>
<40, 10><14, 4>
<41, 10><14, 4>
<40, 11><14, 4>
<40, 7><15, 4>
<49, 8><15, 4>
<40, 8><15, 4>
<41, 8><15, 4>
<40, 9><15, 4>
<49, 10><15, 4>
<40, 10><15, 4>
<41, 10><15, 4>
<40, 11><15, 4>
<9, 6><15, 4>
<9, 7><15, 4>
<9, 8><15, 4>
<10, 8><15, 4>
<9, 9><15, 4>
<16, 6><15, 4>
<16, 7><15, 4>
<16, 8><15, 4>
<17, 8><15, 4>
<16, 9><15, 4>
<23, 6><15, 4>
<23, 7><15, 4>
<23, 8><15, 4>
<24, 8><15, 4>
<23, 9><15, 4>
<2, 10><15, 4>
<2, 11><15, 4>
<2, 12><15, 4>
<3, 12><15, 4>
<2, 13><15, 4>
<9, 10><15, 4>
<9, 11><15, 4>
<9, 12><15, 4>
<10, 12><15, 4>
<9, 13><15, 4>
<16, 10><15, 4>
<16, 11><15, 4>
<16, 12><15, 4>
<17, 12><15, 4>
<16, 13><15, 4>
<23, 10><15, 4>
<23, 11><15, 4>
<23, 12><15, 4>
<24, 12><15, 4>
<23, 13><15, 4>
<2, 14><15, 4>
<2, 15><15, 4>
<2, 16><15, 4>
<3, 16><15, 4>
<2, 17><15, 4>
<9, 14><15, 4>
<9, 15><15, 4>
<9, 16><15, 4>
<10, 16><15, 4>
<9, 17><15, 4>
<16, 14><15, 4>
<16, 15><15, 4>
<16, 16><15, 4>
<17, 16><15, 4>
<16, 17><15, 4>
<23, 14><15, 4>
<23, 15><15, 4>
<23, 16><15, 4>
<24, 16><15, 4>
<23, 17><15, 4>
<40, 7><15, 4>
<49, 8><15, 4>
<40, 8><15, 4>
<41, 8><15, 4>
<40, 9><15, 4>
<49, 10><15, 4>
<40, 10><15, 4>
<41, 10><15, 4>
<40, 11><15, 4>
<40, 7><15, 5>
<49, 8><15, 5>
<40, 8><15, 5>
<41, 8><15, 5>
<40, 9><15, 5>
<49, 10><15, 5>
<40, 10><15, 5>
<41, 10><15, 5>
<40, 11><15, 5>
<9, 6><15, 5>
<9, 7><15, 5>
<9, 8><15, 5>
<10, 8><15, 5>
<9, 9><15, 5>
<16, 6><15, 5>
<16, 7><15, 5>
<16, 8><15, 5>
<17, 8><15, 5>
<16, 9><15, 5>
<23, 6><15, 5>
<23, 7><15, 5>
<23, 8><15, 5>
<24, 8><15, 5>
<23, 9><15, 5>
<2, 10><15, 5>
<2, 11><15, 5>
<2, 12><15, 5>
<3, 12><15, 5>
<2, 13><15, 5>
<9, 10><15, 5>
<9, 11><15, 5>
<9, 12><15, 5>
<10, 12><15, 5>
<9, 13><15, 5>
<16, 10><15, 5>
<16, 11><15, 5>
<16, 12><15, 5>
<17, 12><15, 5>
<16, 13><15, 5>
<23, 10><15, 5>
<23, 11><15, 5>
<23, 12><15, 5>
<24, 12><15, 5>
<23, 13><15, 5>
<2, 14><15, 5>
<2, 15><15, 5>
<2, 16><15, 5>
<3, 16><15, 5>
<2, 17><15, 5>
<9, 14><15, 5>
<9, 15><15, 5>
<9, 16><15, 5>
<10, 16><15, 5>
<9, 17><15, 5>
<16, 14><15, 5>
<16, 15><15, 5>
<16, 16><15, 5>
<17, 16><15, 5>
<16, 17><15, 5>
<23, 14><15, 5>
<23, 15><15, 5>
<23, 16><15, 5>
<24, 16><15, 5>
<23, 17><15, 5>
<40, 7><15, 5>
<49, 8><15, 5>
<40, 8><15, 5>
<41, 8><15, 5>
<40, 9><15, 5>
<49, 10><15, 5>
<40, 10><15, 5>
<41, 10><15, 5>
<40, 11><15, 5>
<40, 7><16, 5>
<49, 8><16, 5>
<40, 8><16, 5>
<41, 8><16, 5>
<40, 9><16, 5>
<49, 10><16, 5>
<40, 10><16, 5>
<41, 10><16, 5>
<40, 11><16, 5>
<9, 6><16, 5>
<9, 7><16, 5>
<9, 8><16, 5>
<10, 8><16, 5>
<9, 9><16, 5>
<16, 6><16, 5>
<16, 7><16, 5>
<16, 8><16, 5>
<17, 8><16, 5>
<16, 9><16, 5>
<23, 6><16, 5>
<23, 7><16, 5>
<23, 8><16, 5>
<24, 8><16, 5>
<23, 9><16, 5>
<2, 10><16, 5>
<2, 11><16, 5>
<2, 12><16, 5>
<3, 12><16, 5>
<2, 13><16, 5>
<9, 10><16, 5>
<9, 11><16, 5>
<9, 12><16, 5>
<10, 12><16, 5>
<9, 13><16, 5>
<16, 10><16, 5>
<16, 11><16, 5>
<16, 12><16, 5>
<17, 12><16, 5>
<16, 13><16, 5>
<23, 10><16, 5>
<23, 11><16, 5>
<23, 12><16, 5>
<24, 12><16, 5>
<23, 13><16, 5>
<2, 14><16, 5>
<2, 15><16, 5>
<2, 16><16, 5>
<3, 16><16, 5>
<2, 17><16, 5>
<9, 14><16, 5>
<9, 15><16, 5>
<9, 16><16, 5>
<10, 16><16, 5>
<9, 17><16, 5>
<16, 14><16, 5>
<16, 15><16, 5>
<16, 16><16, 5>
<17, 16><16, 5>
<16, 17><16, 5>
<23, 14><16, 5>
<23, 15><16, 5>
<23, 16><16, 5>
<24, 16><16, 5>
<23, 17><16, 5>
<40, 7><16, 5>
<49, 8><16, 5>
<40, 8><16, 5>
<41, 8><16, 5>
<40, 9><16, 5>
<49, 10><16, 5>
<40, 10><16, 5>
<41, 10><16, 5>
<40, 11><16, 5>
<40, 7><17, 6>
<49, 8><17, 6>
<40, 8><17, 6>
<41, 8><17, 6>
<40, 9><17, 6>
<49, 10><17, 6>
<40, 10><17, 6>
<41, 10><17, 6>
<40, 11><17, 6>
<9, 6><17, 6>
<9, 7><17, 6>
<9, 8><17, 6>
<10, 8><17, 6>
<9, 9><17, 6>
<16, 6><17, 6>
<16, 7><17, 6>
<16, 8><17, 6>
<17, 8><17, 6>
<16, 9><17, 6>
<23, 6><17, 6>
<23, 7><17, 6>
<23, 8><17, 6>
<24, 8><17, 6>
<23, 9><17, 6>
<2, 10><17, 6>
<2, 11><17, 6>
<2, 12><17, 6>
<3, 12><17, 6>
<2, 13><17, 6>
<9, 10><17, 6>
<9, 11><17, 6>
<9, 12><17, 6>
<10, 12><17, 6>
<9, 13><17, 6>
<16, 10><17, 6>
<16, 11><17, 6>
<16, 12><17, 6>
<17, 12><17, 6>
<16, 13><17, 6>
<23, 10><17, 6>
<23, 11><17, 6>
<23, 12><17, 6>
<24, 12><17, 6>
<23, 13><17, 6>
<2, 14><17, 6>
<2, 15><17, 6>
<2, 16><17, 6>
<3, 16><17, 6>
<2, 17><17, 6>
<9, 14><17, 6>
<9, 15><17, 6>
<9, 16><17, 6>
<10, 16><17, 6>
<9, 17><17, 6>
<16, 14><17, 6>
<16, 15><17, 6>
<16, 16><17, 6>
<17, 16><17, 6>
<16, 17><17, 6>
<23, 14><17, 6>
<23, 15><17, 6>
<23, 16><17, 6>
<24, 16><17, 6>
<23, 17><17, 6>
<40, 7><17, 6>
<49, 8><17, 6>
<40, 8><17, 6>
<41, 8><17, 6>
<40, 9><17, 6>
<49, 10><17, 6>
<40, 10><17, 6>
<41, 10><17, 6>
<40, 11><17, 6>
<40, 7><19, 7>
<49, 8><19, 7>
<40, 8><19, 7>
<41, 8><19, 7>
<40, 9><19, 7>
<49, 10><19, 7>
<40, 10><19, 7>
<41, 10><19, 7>
<40, 11><19, 7>
<9, 7><19, 7>
<9, 8><19, 7>
<10, 8><19, 7>
<9, 9><19, 7>
Failed to write | ' __' |to| <16, 6> |using| color 768|. |<19, 7>|.
<16, 7><19, 7>
<16, 8><19, 7>
<17, 8><19, 7>
<16, 9><19, 7>
<23, 6><19, 7>
<23, 7><19, 7>
<23, 8><19, 7>
<24, 8><19, 7>
<23, 9><19, 7>
<2, 10><19, 7>
<2, 11><19, 7>
<2, 12><19, 7>
<3, 12><19, 7>
<2, 13><19, 7>
